id,provider,session_id,timestamp,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,total_tokens,estimated_cost,usage_percent,reset_at,accuracy,source,metadata_json
231,claude,84,2026-05-12T21:59:50.578000+00:00,3,513,852,66623,516,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
232,claude,84,2026-05-12T22:00:21.972000+00:00,1,303,585,67475,304,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
233,claude,84,2026-05-12T22:00:39.640000+00:00,1,176,392,68060,177,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
234,claude,84,2026-05-12T22:01:56.391000+00:00,3,854,770,68452,857,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
235,claude,84,2026-05-12T22:02:00.511000+00:00,3,854,770,68452,857,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
236,claude,84,2026-05-12T22:05:01.820000+00:00,3,240,1072,69222,243,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
237,claude,84,2026-05-12T22:05:02.232000+00:00,3,240,1072,69222,243,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
238,claude,84,2026-05-12T22:05:02.433000+00:00,3,240,1072,69222,243,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
239,claude,84,2026-05-12T22:05:16.923000+00:00,1,1144,945,70294,1145,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
240,claude,84,2026-05-12T22:05:16.924000+00:00,1,1144,945,70294,1145,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
241,claude,84,2026-05-12T22:05:25.291000+00:00,1,1144,945,70294,1145,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
242,claude,84,2026-05-12T22:05:28.274000+00:00,1,1144,945,70294,1145,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
243,claude,84,2026-05-12T22:05:40.291000+00:00,1,600,1341,71239,601,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
244,claude,84,2026-05-12T22:05:44.480000+00:00,1,608,673,72580,609,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
245,claude,84,2026-05-12T22:05:51.020000+00:00,1,608,673,72580,609,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
246,claude,84,2026-05-12T22:06:03.016000+00:00,1,207,662,73253,208,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
247,claude,84,2026-05-12T22:06:05.532000+00:00,1,207,662,73253,208,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
248,claude,84,2026-05-12T22:07:01.975000+00:00,1,188,259,73915,189,,,,real,projects_jsonl,"{""file"": ""C:\\Users\\DISEÑO WEB\\.claude\\projects\\[REDACTED]\\[REDACTED].jsonl""}"
